[0.001506  0.0012694 0.0012552 0.0012231 0.001214 ];0.0012935400000060326;0.00010814837219264385;1;60;2.1559000000100544e-05
[0.0674002 0.0680938 0.0687869 0.0707677 0.0691976];0.06884924000005413;0.0011380805113622636;1;3600;1.9124788888903925e-05
[1.6470773 1.6547165 1.6375822 1.6350141 1.6395921];1.6427964400000747;0.0071893602251953785;1;86400;1.901384768518605e-05
[3.2761143 3.2625612 3.2702583 3.2741968 3.3129288];3.2792118799998207;0.017487072155435504;1;172800;1.8976920601850813e-05
[4.8965947 4.9066298 4.9331987 4.9218207 4.9378208];4.919212940000034;0.015611371123172835;1;259200;1.8978444984568033e-05
[8.2103577 8.2349369 8.3241894 8.237008  8.2481996];8.250938320000113;0.038652573744384876;1;432000;1.909939425925952e-05
[11.747042  11.6964425 11.7313154 11.6492579 11.7421013];11.713231819999965;0.036546230226711;1;604800;1.9367116104497296e-05
[16.7551877 16.8329959 16.7522378 16.7530023 16.8375672];16.786198179999975;0.04011415346610668;1;864000;1.9428470115740713e-05
[19.4640501 19.6246296 19.5120885 19.7983322 19.760433 ];19.631906680000156;0.1317586067329021;1;1000000;1.9631906680000158e-05
[0.0014768 0.0012086 0.0012067 0.0011861 0.0011711];0.0012498600015533156;0.00011431134059966709;1;60;2.0831000025888594e-05
[0.0659998 0.0664627 0.0724234 0.0743231 0.0754999];0.0709417799997027;0.003972160742395496;1;3600;1.970604999991742e-05
[1.5828162 1.5933696 1.5917346 1.5871412 1.6116719];1.5933467000024393;0.009877368132928676;1;86400;1.8441512731509714e-05
[3.1686733 3.1919942 3.2137665 3.1939769 3.1987493];3.193432040000334;0.01454044689743006;1;172800;1.8480509490742675e-05
[4.7969241 4.8125081 4.8246015 4.8597022 4.8152786];4.821802900001058;0.020938498463085962;1;259200;1.8602634645065808e-05
[7.9966701 8.1213923 8.1161806 8.0887773 8.0615631];8.076916680000432;0.04546571568755892;1;432000;1.869656638888989e-05
[11.4174552 11.4250644 11.418011  11.3503255 11.403828 ];11.402936820001923;0.027189664403733157;1;604800;1.8854062202384132e-05
[16.5034452 16.1604687 16.1638062 16.3281954 16.4760854];16.326400179999474;0.14678139214254335;1;864000;1.8896296504629023e-05
[19.0580197 19.2275869 19.1650701 19.2049999 19.2976801];19.190671340000698;0.0790832751028588;1;1000000;1.91906713400007e-05
[0.0015577 0.0012305 0.0012165 0.0012036 0.0011891];0.0012794800000847316;0.00013978426486943005;1;60;2.132466666807886e-05
[0.0663007 0.0677293 0.0676246 0.0682258 0.0671899];0.06741405999928247;0.000646907007212985;1;3600;1.8726127777578466e-05
[1.611708  1.613798  1.5982951 1.6053112 1.602159 ];1.6062542600004235;0.005790682822698327;1;86400;1.859090578704194e-05
[3.2108955 3.1656436 3.1773685 3.2190607 3.2028151];3.195156679999491;0.020323411440130192;1;172800;1.849049004629335e-05
[4.8556946 4.8061256 4.8181482 4.8206621 4.8456255];4.829251199999999;0.018434824259071676;1;259200;1.8631370370370368e-05
[8.0668098 8.1041101 8.047367  8.05565   8.0686006];8.068507499998669;0.019404494459923476;1;432000;1.8677100694441362e-05
[11.9357194 12.3024226 11.3263126 11.3364073 11.3223255];11.644637480004167;0.4043838606540991;1;604800;1.925369953704393e-05
[16.5560739 16.6141736 16.495315  16.951121  16.7358398];16.670504659999278;0.16122854270805848;1;864000;1.9294565578702868e-05
[19.1893221 19.16368   19.1651048 19.2199553 19.2052479];19.188662020002084;0.02206282135840866;1;1000000;1.9188662020002084e-05
