[0.0045046 0.0041375 0.0041207 0.0040939 0.0041392];0.0041991799997049386;0.00015357499086116858;1;60;6.998633332841564e-05
[0.2596407 0.2472522 0.2562567 0.2541586 0.2545619];0.2543740199995227;0.004051775585198563;1;3600;7.065944999986741e-05
[5.8748365 5.8905424 5.9165288 5.8622497 5.892895 ];5.88741047999938;0.018324493256974415;1;86400;6.814132499999282e-05
[11.7538177 11.8786914 13.0179036 17.1152045 12.2540037];13.203924180001195;2.0047003287586063;1;172800;7.64115982638958e-05
[18.1394196 17.9074457 17.867785  18.1486897 17.9227928];17.997226560000854;0.12125679222944126;1;259200;6.943374444444773e-05
[29.8118142 29.786225  29.677151  29.6587224 29.7773251];29.742247540000243;0.06199674333571829;1;432000;6.884779523148204e-05
[41.6271713 41.3498857 41.2549801 41.1144949 41.2956869];41.32844378000154;0.16848853721210624;1;604800;6.83340670965634e-05
[59.0786223 59.1705179 59.0376736 59.307247  59.2823696];59.175286080001385;0.10694333192685149;1;864000;6.848991444444604e-05
[68.4388433 68.4093723 68.728     70.5260391 70.2350587];69.26746267999988;0.9202397321481871;1;1000000;6.926746267999988e-05
[0.004532  0.0040953 0.0041676 0.0041175 0.0041139];0.004205259995069354;0.0001651163039854394;1;60;7.008766658448923e-05
[0.2764606 0.2503968 0.2625154 0.2549666 0.2691076];0.26268939999863505;0.009398076095236275;1;3600;7.296927777739863e-05
[5.9098753 5.8712253 5.8743236 5.8891604 5.8708786];5.883092639999814;0.014973584622520957;1;86400;6.809134999999784e-05
[11.9133468 11.7362553 11.7568606 11.7929869 11.7765376];11.795197440005722;0.062058418531992954;1;172800;6.825924444447756e-05
[17.6532361 17.5866768 17.5350984 17.5458733 17.6058075];17.58533841999888;0.04269057215184078;1;259200;6.784466983024259e-05
[29.2611648 29.2589621 29.2863113 29.2929442 29.2752504];29.274926560002495;0.013405987834973645;1;432000;6.776603370370948e-05
[41.4506417 41.6517614 41.3848965 41.0312288 41.1242866];41.328562999999846;0.22479784343782455;1;604800;6.833426421957646e-05
[58.8668612 58.8501377 58.9861849 59.2096542 59.2501834];59.03260428000067;0.168289588418181;1;864000;6.8324773472223e-05
[68.6875442 68.6598899 68.5034865 68.4294919 68.6500684];68.58609617999755;0.10117205004628457;1;1000000;6.858609617999756e-05
