[0.0023361 0.0017959 0.0017561 0.0018668 0.0017768];0.0019063400000959517;0.0002180856397070418;1;60;3.177233333493253e-05
[0.0958095 0.1003543 0.1016178 0.0970079 0.103076 ];0.09957310000027064;0.0027497751158865073;1;3600;2.7659194444519623e-05
[2.6438574 2.4665838 2.5387359 2.7045423 2.5232842];2.575400720000289;0.08633125445929171;1;86400;2.9807878703707047e-05
[5.0416895 4.9589195 4.9838545 5.0682476 5.09667  ];5.02987622000037;0.051431858335189685;1;172800;2.910807997685399e-05
[7.6736929 7.2652862 7.258294  7.2221498 7.2288067];7.3296459200002575;0.17281525314520904;1;259200;2.82779549382726e-05
[12.133145  12.014838  12.2074953 12.1261259 12.0687717];12.110075179999694;0.06489471458081854;1;432000;2.8032581435184476e-05
[16.949051  16.8612412 17.0725774 16.8979282 16.9585955];16.94787866000006;0.07164788723758884;1;604800;2.8022286144179996e-05
[26.145663  24.2906208 24.2701413 24.992147  24.2877523];24.797264879999783;0.7280531700754234;1;864000;2.8700538055555303e-05
[29.2608759 28.0365437 27.9331778 28.0620772 28.1273861];28.284012140000414;0.49241750629261016;1;1000000;2.8284012140000413e-05
[0.0018309 0.0015863 0.0015661 0.0015614 0.0015765];0.001624239999978272;0.00010368802437021192;1;60;2.7070666666304534e-05
[0.093295  0.0924906 0.092503  0.0919095 0.0925217];0.09254396000001179;0.0004408222072363978;1;3600;2.570665555555883e-05
[2.2970161 2.2924236 2.2799523 2.2994505 2.2794627];2.28966104000001;0.008435969933455077;1;86400;2.65007064814816e-05
[4.5934619 4.6386856 4.6414532 4.6468875 4.580443 ];4.620186239999998;0.027572387157323842;1;172800;2.6737188888888876e-05
[7.0055409 6.9450095 6.9791039 6.9544657 6.9525255];6.967329099999961;0.022278086771376934;1;259200;2.6880127700617133e-05
[11.4936432 11.5394829 11.5394693 11.5726    11.447496 ];11.51853828000003;0.043511434888649274;1;432000;2.6663283055555623e-05
[16.4627967 16.4712208 16.4205376 16.5571284 16.4221301];16.46676272000004;0.04965962625886568;1;604800;2.722679021164028e-05
[23.6760114 23.5804822 23.7139661 23.6487621 23.7350574];23.670855840000012;0.054152456595488827;1;864000;2.7396823888888902e-05
[39.6691965 35.2265136 27.6421547 27.4406463 27.5568754];31.507077300000038;5.050385709176639;1;1000000;3.150707730000004e-05
[0.0020026 0.00172   0.0016774 0.0016518 0.0016209];0.0017345399988698772;0.00013790758636607935;1;60;2.890899998116462e-05
[0.0940902 0.0932791 0.0942605 0.0941362 0.0975744];0.0946680799992464;0.0014939159593154677;1;3600;2.6296688888679554e-05
[2.4556809 2.4928928 2.4124761 2.3706128 2.3413315];2.4145988199990827;0.05500011032217919;1;86400;2.7946745601841233e-05
[4.6893256 4.6674154 4.6653161 4.7566909 4.7587576];4.707501120000961;0.041865622140412465;1;172800;2.7242483333338895e-05
[7.1713262 7.1582297 7.179618  7.1597191 7.208206 ];7.1754198000002365;0.018173215857697864;1;259200;2.7682946759260173e-05
[12.1868799 12.11919   12.2469726 12.1570407 12.0870434];12.159425319999718;0.055284699383258785;1;432000;2.8146817870369717e-05
[17.3092634 17.0837213 17.0835767 17.2199823 17.3925675];17.217822239999805;0.12239851683003658;1;604800;2.8468621428571107e-05
[24.405992  24.0865744 24.3355509 24.4586755 24.2768684];24.312732240000333;0.1288030223498407;1;864000;2.8139736388889275e-05
[28.168652  28.5088087 28.1455404 28.047357  28.2866345];28.231398519999495;0.1582323892750096;1;1000000;2.8231398519999496e-05
